"S21 Log Mag"
"Freq (Hz)","dB",
12176562500, -2.395274e+000,
12177343750, -2.409595e+000,
12178125000, -2.407614e+000,
12178906250, -2.410377e+000,
12179687500, -2.405317e+000,
12180468750, -2.412447e+000,
12181250000, -2.414413e+000,
12182031250, -2.409869e+000,
12182812500, -2.412708e+000,
12183593750, -2.412028e+000,
12184375000, -2.409839e+000,
12185156250, -2.413361e+000,
12185937500, -2.409604e+000,
12186718750, -2.413023e+000,
12187500000, -2.412328e+000,
12188281250, -2.406952e+000,
12189062500, -2.411492e+000,
12189843750, -2.417105e+000,
12190625000, -2.405579e+000,
12191406250, -2.412985e+000,
12192187500, -2.414167e+000,
12192968750, -2.408770e+000,
12193750000, -2.411429e+000,
12194531250, -2.412092e+000,
12195312500, -2.411599e+000,
12196093750, -2.416659e+000,
12196875000, -2.417665e+000,
12197656250, -2.420573e+000,
12198437500, -2.413049e+000,
12199218750, -2.409923e+000,
12200000000, -2.413123e+000,
12200781250, -2.415580e+000,
12201562500, -2.410613e+000,
12202343750, -2.411905e+000,
12203125000, -2.412345e+000,
12203906250, -2.409836e+000,
12204687500, -2.410690e+000,
12205468750, -2.397935e+000,
12206250000, -2.410421e+000,
12207031250, -2.402899e+000,
12207812500, -2.404046e+000,
12208593750, -2.397530e+000,
12209375000, -2.406197e+000,
12210156250, -2.402153e+000,
12210937500, -2.394919e+000,
12211718750, -2.395558e+000,
12212500000, -2.391090e+000,
12213281250, -2.397073e+000,
12214062500, -2.391943e+000,
12214843750, -2.389143e+000,
12215625000, -2.390730e+000,
12216406250, -2.394745e+000,
12217187500, -2.395319e+000,
12217968750, -2.398571e+000,
12218750000, -2.385744e+000,
12219531250, -2.388220e+000,
12220312500, -2.385834e+000,
12221093750, -2.392415e+000,
12221875000, -2.384456e+000,
12222656250, -2.389791e+000,
12223437500, -2.390033e+000,
12224218750, -2.385455e+000,
12225000000, -2.389350e+000,
12225781250, -2.393595e+000,
12226562500, -2.391577e+000,
12227343750, -2.389707e+000,
12228125000, -2.388391e+000,
12228906250, -2.384815e+000,
12229687500, -2.393941e+000,
12230468750, -2.393290e+000,
12231250000, -2.394587e+000,
12232031250, -2.394615e+000,
12232812500, -2.390154e+000,
12233593750, -2.392573e+000,
12234375000, -2.394828e+000,
12235156250, -2.396321e+000,
12235937500, -2.393295e+000,
12236718750, -2.393178e+000,
12237500000, -2.397403e+000,
12238281250, -2.392313e+000,
12239062500, -2.397332e+000,
12239843750, -2.394350e+000,
12240625000, -2.398812e+000,
12241406250, -2.397573e+000,
12242187500, -2.393136e+000,
12242968750, -2.400281e+000,
12243750000, -2.398162e+000,
12244531250, -2.394989e+000,
12245312500, -2.401419e+000,
12246093750, -2.397418e+000,
12246875000, -2.399839e+000,
12247656250, -2.402006e+000,
12248437500, -2.403491e+000,
12249218750, -2.408758e+000,
12250000000, -2.399205e+000,
12250781250, -2.405645e+000,
12251562500, -2.402702e+000,
12252343750, -2.410327e+000,
12253125000, -2.406889e+000,
12253906250, -2.413166e+000,
12254687500, -2.406938e+000,
12255468750, -2.404067e+000,
12256250000, -2.413612e+000,
12257031250, -2.409368e+000,
12257812500, -2.409200e+000,
12258593750, -2.413361e+000,
12259375000, -2.416093e+000,
12260156250, -2.410191e+000,
12260937500, -2.407417e+000,
12261718750, -2.410427e+000,
12262500000, -2.413483e+000,
12263281250, -2.413897e+000,
12264062500, -2.411078e+000,
12264843750, -2.403620e+000,
12265625000, -2.408889e+000,
12266406250, -2.406419e+000,
12267187500, -2.407154e+000,
12267968750, -2.410810e+000,
12268750000, -2.408065e+000,
12269531250, -2.410439e+000,
12270312500, -2.421481e+000,
12271093750, -2.407158e+000,
12271875000, -2.399028e+000,
12272656250, -2.407032e+000,
12273437500, -2.401196e+000,
12274218750, -2.397890e+000,
12275000000, -2.394819e+000,
12275781250, -2.395209e+000,
12276562500, -2.399739e+000,
12277343750, -2.395966e+000,
12278125000, -2.397361e+000,
12278906250, -2.393724e+000,
12279687500, -2.390182e+000,
12280468750, -2.392757e+000,
12281250000, -2.390910e+000,
12282031250, -2.397297e+000,
12282812500, -2.393725e+000,
12283593750, -2.388054e+000,
12284375000, -2.394433e+000,
12285156250, -2.394340e+000,
12285937500, -2.403086e+000,
12286718750, -2.401401e+000,
12287500000, -2.404049e+000,
12288281250, -2.398665e+000,
12289062500, -2.400766e+000,
12289843750, -2.410532e+000,
12290625000, -2.402821e+000,
12291406250, -2.393668e+000,
12292187500, -2.404878e+000,
12292968750, -2.405167e+000,
12293750000, -2.397164e+000,
12294531250, -2.406928e+000,
12295312500, -2.404764e+000,
12296093750, -2.409884e+000,
12296875000, -2.402751e+000,
12297656250, -2.409833e+000,
12298437500, -2.407869e+000,
12299218750, -2.406946e+000,
12300000000, -2.407639e+000,
12300781250, -2.405604e+000,
12301562500, -2.409378e+000,
12302343750, -2.404679e+000,
12303125000, -2.403645e+000,
12303906250, -2.399728e+000,
12304687500, -2.401222e+000,
12305468750, -2.403861e+000,
12306250000, -2.399009e+000,
12307031250, -2.396906e+000,
12307812500, -2.394687e+000,
12308593750, -2.393624e+000,
12309375000, -2.395301e+000,
12310156250, -2.395865e+000,
12310937500, -2.394867e+000,
12311718750, -2.393700e+000,
12312500000, -2.395275e+000,
12313281250, -2.396475e+000,
12314062500, -2.393782e+000,
12314843750, -2.388439e+000,
12315625000, -2.396379e+000,
12316406250, -2.396286e+000,
12317187500, -2.385313e+000,
12317968750, -2.389714e+000,
12318750000, -2.389588e+000,
12319531250, -2.396284e+000,
12320312500, -2.396075e+000,
12321093750, -2.393852e+000,
12321875000, -2.395990e+000,
12322656250, -2.392188e+000,
12323437500, -2.401445e+000,
12324218750, -2.397171e+000,
12325000000, -2.397450e+000,
12325781250, -2.399686e+000,
12326562500, -2.401545e+000,
12327343750, -2.400263e+000,
12328125000, -2.399226e+000,
12328906250, -2.399688e+000,
12329687500, -2.401723e+000,
12330468750, -2.404398e+000,
12331250000, -2.393398e+000,
12332031250, -2.397555e+000,
12332812500, -2.394254e+000,
12333593750, -2.394545e+000,
12334375000, -2.390884e+000,
12335156250, -2.395403e+000,
12335937500, -2.394761e+000,
12336718750, -2.397634e+000,
12337500000, -2.394776e+000,
12338281250, -2.402248e+000,
12339062500, -2.408236e+000,
12339843750, -2.396929e+000,
12340625000, -2.397474e+000,
12341406250, -2.395418e+000,
12342187500, -2.397078e+000,
12342968750, -2.388395e+000,
12343750000, -2.391934e+000,
12344531250, -2.387544e+000,
12345312500, -2.379065e+000,
12346093750, -2.379368e+000,
12346875000, -2.385615e+000,
12347656250, -2.386137e+000,
12348437500, -2.385182e+000,
12349218750, -2.383406e+000,
12350000000, -2.390128e+000,
12350781250, -2.374370e+000,
12351562500, -2.383428e+000,
12352343750, -2.374471e+000,
12353125000, -2.378596e+000,
12353906250, -2.379403e+000,
12354687500, -2.376728e+000,
12355468750, -2.380879e+000,
12356250000, -2.377841e+000,
12357031250, -2.384137e+000,
12357812500, -2.381869e+000,
12358593750, -2.392910e+000,
12359375000, -2.375149e+000,
12360156250, -2.377131e+000,
12360937500, -2.390297e+000,
12361718750, -2.387680e+000,
12362500000, -2.382571e+000,
12363281250, -2.388651e+000,
12364062500, -2.386918e+000,
12364843750, -2.391817e+000,
12365625000, -2.392214e+000,
12366406250, -2.391552e+000,
12367187500, -2.386105e+000,
12367968750, -2.385530e+000,
12368750000, -2.386037e+000,
12369531250, -2.392789e+000,
12370312500, -2.400151e+000,
12371093750, -2.392353e+000,
12371875000, -2.389919e+000,
12372656250, -2.388884e+000,
12373437500, -2.387234e+000,
12374218750, -2.390888e+000,
12375000000, -2.402802e+000,
12375781250, -2.391831e+000,
12376562500, -2.386771e+000,
12377343750, -2.390733e+000,
12378125000, -2.395399e+000,
12378906250, -2.388404e+000,
12379687500, -2.392334e+000,
12380468750, -2.390304e+000,
12381250000, -2.387995e+000,
12382031250, -2.382074e+000,
12382812500, -2.380188e+000,
12383593750, -2.378704e+000,
12384375000, -2.389197e+000,
12385156250, -2.377193e+000,
12385937500, -2.382690e+000,
12386718750, -2.372289e+000,
12387500000, -2.362427e+000,
12388281250, -2.368630e+000,
12389062500, -2.362442e+000,
12389843750, -2.370404e+000,
12390625000, -2.372926e+000,
12391406250, -2.373849e+000,
12392187500, -2.380101e+000,
12392968750, -2.374470e+000,
12393750000, -2.380232e+000,
12394531250, -2.390029e+000,
12395312500, -2.377630e+000,
12396093750, -2.377186e+000,
12396875000, -2.380534e+000,
12397656250, -2.367383e+000,
12398437500, -2.371847e+000,
12399218750, -2.380400e+000,
12400000000, -2.380219e+000,
12400781250, -2.375559e+000,
12401562500, -2.377234e+000,
12402343750, -2.384266e+000,
12403125000, -2.380438e+000,
12403906250, -2.383466e+000,
12404687500, -2.378827e+000,
12405468750, -2.388110e+000,
12406250000, -2.387830e+000,
12407031250, -2.384953e+000,
12407812500, -2.395340e+000,
12408593750, -2.394958e+000,
12409375000, -2.394700e+000,
12410156250, -2.398952e+000,
12410937500, -2.398044e+000,
12411718750, -2.396691e+000,
12412500000, -2.402966e+000,
12413281250, -2.403484e+000,
12414062500, -2.401259e+000,
12414843750, -2.393811e+000,
12415625000, -2.396036e+000,
12416406250, -2.399852e+000,
12417187500, -2.399459e+000,
12417968750, -2.398625e+000,
12418750000, -2.396791e+000,
12419531250, -2.392260e+000,
12420312500, -2.389803e+000,
12421093750, -2.396466e+000,
12421875000, -2.389776e+000,
12422656250, -2.391541e+000,
12423437500, -2.387676e+000,
12424218750, -2.389501e+000,
12425000000, -2.384515e+000,
12425781250, -2.384963e+000,
12426562500, -2.388717e+000,
12427343750, -2.382420e+000,
12428125000, -2.384071e+000,
12428906250, -2.385608e+000,
12429687500, -2.386938e+000,
12430468750, -2.382161e+000,
12431250000, -2.387025e+000,
12432031250, -2.384330e+000,
12432812500, -2.377276e+000,
12433593750, -2.377732e+000,
12434375000, -2.376545e+000,
12435156250, -2.377167e+000,
12435937500, -2.370147e+000,
12436718750, -2.375504e+000,
12437500000, -2.379213e+000,
12438281250, -2.373058e+000,
12439062500, -2.376306e+000,
12439843750, -2.372628e+000,
12440625000, -2.374238e+000,
12441406250, -2.374218e+000,
12442187500, -2.381254e+000,
12442968750, -2.371352e+000,
12443750000, -2.380305e+000,
12444531250, -2.381269e+000,
12445312500, -2.375027e+000,
12446093750, -2.380220e+000,
12446875000, -2.378338e+000,
12447656250, -2.379004e+000,
12448437500, -2.377713e+000,
12449218750, -2.378360e+000,
12450000000, -2.376642e+000,
12450781250, -2.379350e+000,
12451562500, -2.381500e+000,
12452343750, -2.380604e+000,
12453125000, -2.383642e+000,
12453906250, -2.380967e+000,
12454687500, -2.385741e+000,
12455468750, -2.386116e+000,
12456250000, -2.380411e+000,
12457031250, -2.377382e+000,
12457812500, -2.384030e+000,
12458593750, -2.381857e+000,
12459375000, -2.381407e+000,
12460156250, -2.384517e+000,
12460937500, -2.376887e+000,
12461718750, -2.376718e+000,
12462500000, -2.373295e+000,
12463281250, -2.367338e+000,
12464062500, -2.365366e+000,
12464843750, -2.366407e+000,
12465625000, -2.368596e+000,
12466406250, -2.359210e+000,
12467187500, -2.360639e+000,
12467968750, -2.359334e+000,
12468750000, -2.363501e+000,
12469531250, -2.361992e+000,
12470312500, -2.365682e+000,
12471093750, -2.354657e+000,
12471875000, -2.361726e+000,
12472656250, -2.351736e+000,
12473437500, -2.354237e+000,
12474218750, -2.349951e+000,
12475000000, -2.350619e+000,
12475781250, -2.355498e+000,
12476562500, -2.359794e+000,
12477343750, -2.361953e+000,
12478125000, -2.354015e+000,
12478906250, -2.358497e+000,
12479687500, -2.360383e+000,
12480468750, -2.364139e+000,
12481250000, -2.358593e+000,
12482031250, -2.358320e+000,
12482812500, -2.356818e+000,
12483593750, -2.361913e+000,
12484375000, -2.352899e+000,
12485156250, -2.351250e+000,
12485937500, -2.355224e+000,
12486718750, -2.357707e+000,
12487500000, -2.361498e+000,
12488281250, -2.364449e+000,
12489062500, -2.360551e+000,
12489843750, -2.367066e+000,
12490625000, -2.362297e+000,
12491406250, -2.363072e+000,
12492187500, -2.363672e+000,
12492968750, -2.357899e+000,
12493750000, -2.368115e+000,
12494531250, -2.365508e+000,
12495312500, -2.369073e+000,
12496093750, -2.369168e+000,
12496875000, -2.371154e+000,
12497656250, -2.371109e+000,
12498437500, -2.371555e+000,
12499218750, -2.370990e+000,
12500000000, -2.372111e+000,
12500781250, -2.370599e+000,
12501562500, -2.366547e+000,
12502343750, -2.368623e+000,
12503125000, -2.367489e+000,
12503906250, -2.364555e+000,
12504687500, -2.369183e+000,
12505468750, -2.358215e+000,
12506250000, -2.356545e+000,
12507031250, -2.361698e+000,
12507812500, -2.358211e+000,
12508593750, -2.355612e+000,
12509375000, -2.355804e+000,
12510156250, -2.358159e+000,
12510937500, -2.354443e+000,
12511718750, -2.356957e+000,
12512500000, -2.363797e+000,
12513281250, -2.352017e+000,
12514062500, -2.358346e+000,
12514843750, -2.355150e+000,
12515625000, -2.362180e+000,
12516406250, -2.354602e+000,
12517187500, -2.359634e+000,
12517968750, -2.356135e+000,
12518750000, -2.365144e+000,
12519531250, -2.367419e+000,
12520312500, -2.368746e+000,
12521093750, -2.366094e+000,
12521875000, -2.367246e+000,
12522656250, -2.366131e+000,
12523437500, -2.376014e+000,
12524218750, -2.372773e+000,
12525000000, -2.377289e+000,
12525781250, -2.377903e+000,
12526562500, -2.370544e+000,
12527343750, -2.376395e+000,
12528125000, -2.376664e+000,
12528906250, -2.373519e+000,
12529687500, -2.373060e+000,
12530468750, -2.369012e+000,
12531250000, -2.373988e+000,
12532031250, -2.368494e+000,
12532812500, -2.373910e+000,
12533593750, -2.367231e+000,
12534375000, -2.374901e+000,
12535156250, -2.371131e+000,
12535937500, -2.370369e+000,
12536718750, -2.374249e+000,
12537500000, -2.370517e+000,
12538281250, -2.371422e+000,
12539062500, -2.375639e+000,
12539843750, -2.364868e+000,
12540625000, -2.368950e+000,
12541406250, -2.366878e+000,
12542187500, -2.372571e+000,
12542968750, -2.359510e+000,
12543750000, -2.367063e+000,
12544531250, -2.354764e+000,
12545312500, -2.361512e+000,
12546093750, -2.355972e+000,
12546875000, -2.355587e+000,
12547656250, -2.355731e+000,
12548437500, -2.352656e+000,
12549218750, -2.345795e+000,
12550000000, -2.348439e+000,
12550781250, -2.343073e+000,
12551562500, -2.355822e+000,
12552343750, -2.341809e+000,
12553125000, -2.349163e+000,
12553906250, -2.348774e+000,
12554687500, -2.341793e+000,
12555468750, -2.346375e+000,
12556250000, -2.339732e+000,
12557031250, -2.342740e+000,
12557812500, -2.339931e+000,
12558593750, -2.341401e+000,
12559375000, -2.337190e+000,
12560156250, -2.333468e+000,
12560937500, -2.334985e+000,
12561718750, -2.333431e+000,
12562500000, -2.334994e+000,
12563281250, -2.341700e+000,
12564062500, -2.330167e+000,
12564843750, -2.339099e+000,
12565625000, -2.338636e+000,
12566406250, -2.343471e+000,
12567187500, -2.346135e+000,
12567968750, -2.347464e+000,
12568750000, -2.350325e+000,
12569531250, -2.348250e+000,
12570312500, -2.350063e+000,
12571093750, -2.344659e+000,
12571875000, -2.352436e+000,
12572656250, -2.351112e+000,
12573437500, -2.347179e+000,
12574218750, -2.352457e+000,
12575000000, -2.350890e+000,
12575781250, -2.346845e+000,
12576562500, -2.350389e+000,
12577343750, -2.349664e+000,
12578125000, -2.345752e+000,
12578906250, -2.355193e+000,
12579687500, -2.355171e+000,
12580468750, -2.355154e+000,
12581250000, -2.357249e+000,
12582031250, -2.358411e+000,
12582812500, -2.354449e+000,
12583593750, -2.349020e+000,
12584375000, -2.349864e+000,
12585156250, -2.351412e+000,
12585937500, -2.357724e+000,
12586718750, -2.356598e+000,
12587500000, -2.348162e+000,
12588281250, -2.345265e+000,
12589062500, -2.355285e+000,
12589843750, -2.349710e+000,
12590625000, -2.350298e+000,
12591406250, -2.352744e+000,
12592187500, -2.347557e+000,
12592968750, -2.356094e+000,
12593750000, -2.350235e+000,
12594531250, -2.350337e+000,
12595312500, -2.352173e+000,
12596093750, -2.349981e+000,
12596875000, -2.355263e+000,
12597656250, -2.360600e+000,
12598437500, -2.359626e+000,
12599218750, -2.359756e+000,
12600000000, -2.357960e+000,
12600781250, -2.357670e+000,
12601562500, -2.363794e+000,
12602343750, -2.360046e+000,
12603125000, -2.357942e+000,
12603906250, -2.355705e+000,
12604687500, -2.354671e+000,
12605468750, -2.363961e+000,
12606250000, -2.361602e+000,
12607031250, -2.368839e+000,
12607812500, -2.366855e+000,
12608593750, -2.377317e+000,
12609375000, -2.364116e+000,
12610156250, -2.373078e+000,
12610937500, -2.370373e+000,
12611718750, -2.369883e+000,
12612500000, -2.370382e+000,
12613281250, -2.373717e+000,
12614062500, -2.368896e+000,
12614843750, -2.374292e+000,
12615625000, -2.373076e+000,
12616406250, -2.380089e+000,
12617187500, -2.373987e+000,
12617968750, -2.375626e+000,
12618750000, -2.373665e+000,
12619531250, -2.372759e+000,
12620312500, -2.372619e+000,
12621093750, -2.375313e+000,
12621875000, -2.372142e+000,
12622656250, -2.374340e+000,
12623437500, -2.375460e+000,
12624218750, -2.366513e+000,
12625000000, -2.369626e+000,
12625781250, -2.366550e+000,
12626562500, -2.362114e+000,
12627343750, -2.358293e+000,
12628125000, -2.364580e+000,
12628906250, -2.352525e+000,
12629687500, -2.353942e+000,
12630468750, -2.358403e+000,
12631250000, -2.355407e+000,
12632031250, -2.362178e+000,
12632812500, -2.353586e+000,
12633593750, -2.351155e+000,
12634375000, -2.350954e+000,
12635156250, -2.357885e+000,
12635937500, -2.350323e+000,
12636718750, -2.355997e+000,
12637500000, -2.354661e+000,
12638281250, -2.354250e+000,
12639062500, -2.352038e+000,
12639843750, -2.352633e+000,
12640625000, -2.350680e+000,
12641406250, -2.356889e+000,
12642187500, -2.358248e+000,
12642968750, -2.357477e+000,
12643750000, -2.362893e+000,
12644531250, -2.363889e+000,
12645312500, -2.367621e+000,
12646093750, -2.361781e+000,
12646875000, -2.366563e+000,
12647656250, -2.365482e+000,
12648437500, -2.369451e+000,
12649218750, -2.367263e+000,
12650000000, -2.366242e+000,
12650781250, -2.371736e+000,
12651562500, -2.373855e+000,
12652343750, -2.372334e+000,
12653125000, -2.371921e+000,
12653906250, -2.375853e+000,
12654687500, -2.371268e+000,
12655468750, -2.369638e+000,
12656250000, -2.371800e+000,
12657031250, -2.370329e+000,
12657812500, -2.380709e+000,
12658593750, -2.365924e+000,
12659375000, -2.368553e+000,
12660156250, -2.370237e+000,
12660937500, -2.369044e+000,
12661718750, -2.371351e+000,
12662500000, -2.370079e+000,
12663281250, -2.363930e+000,
12664062500, -2.367570e+000,
12664843750, -2.362170e+000,
12665625000, -2.357224e+000,
12666406250, -2.365916e+000,
12667187500, -2.360697e+000,
12667968750, -2.366350e+000,
12668750000, -2.364977e+000,
12669531250, -2.362054e+000,
12670312500, -2.358179e+000,
12671093750, -2.361475e+000,
12671875000, -2.358856e+000,
12672656250, -2.363042e+000,
12673437500, -2.355703e+000,
12674218750, -2.359779e+000,
12675000000, -2.363013e+000,
12675781250, -2.361521e+000,
12676562500, -2.360988e+000,
12677343750, -2.370908e+000,
12678125000, -2.362961e+000,
12678906250, -2.369407e+000,
12679687500, -2.373992e+000,
12680468750, -2.367221e+000,
12681250000, -2.370694e+000,
12682031250, -2.370418e+000,
12682812500, -2.370891e+000,
12683593750, -2.369542e+000,
12684375000, -2.369731e+000,
12685156250, -2.368981e+000,
12685937500, -2.368908e+000,
12686718750, -2.372627e+000,
12687500000, -2.373134e+000,
12688281250, -2.374160e+000,
12689062500, -2.374185e+000,
12689843750, -2.375117e+000,
12690625000, -2.376540e+000,
12691406250, -2.370070e+000,
12692187500, -2.375667e+000,
12692968750, -2.376122e+000,
12693750000, -2.379598e+000,
12694531250, -2.379222e+000,
12695312500, -2.383683e+000,
12696093750, -2.381725e+000,
12696875000, -2.374837e+000,
12697656250, -2.384625e+000,
12698437500, -2.385845e+000,
12699218750, -2.385937e+000,
12700000000, -2.378512e+000,
12700781250, -2.383744e+000,
12701562500, -2.372081e+000,
12702343750, -2.370535e+000,
12703125000, -2.371639e+000,
12703906250, -2.361263e+000,
12704687500, -2.372254e+000,
12705468750, -2.375910e+000,
12706250000, -2.368339e+000,
12707031250, -2.368077e+000,
12707812500, -2.374507e+000,
12708593750, -2.372527e+000,
12709375000, -2.373912e+000,
12710156250, -2.370428e+000,
12710937500, -2.371983e+000,
12711718750, -2.371564e+000,
12712500000, -2.365930e+000,
12713281250, -2.370165e+000,
12714062500, -2.369347e+000,
12714843750, -2.368451e+000,
12715625000, -2.372112e+000,
12716406250, -2.374175e+000,
12717187500, -2.372871e+000,
12717968750, -2.381018e+000,
12718750000, -2.380097e+000,
12719531250, -2.379519e+000,
12720312500, -2.383451e+000,
12721093750, -2.384328e+000,
12721875000, -2.389357e+000,
12722656250, -2.384595e+000,
12723437500, -2.385367e+000,
12724218750, -2.393361e+000,
12725000000, -2.389824e+000,
12725781250, -2.385120e+000,
12726562500, -2.383630e+000,
12727343750, -2.383539e+000,
12728125000, -2.377385e+000,
12728906250, -2.381053e+000,
12729687500, -2.375757e+000,
12730468750, -2.376199e+000,
12731250000, -2.379104e+000,
12732031250, -2.375294e+000,
12732812500, -2.379356e+000,
12733593750, -2.381890e+000,
12734375000, -2.382613e+000,
12735156250, -2.394598e+000,
12735937500, -2.379614e+000,
12736718750, -2.381024e+000,
12737500000, -2.383949e+000,
12738281250, -2.382371e+000,
12739062500, -2.376181e+000,
12739843750, -2.375874e+000,
12740625000, -2.372127e+000,
12741406250, -2.370441e+000,
12742187500, -2.368211e+000,
12742968750, -2.371567e+000,
12743750000, -2.368219e+000,
12744531250, -2.360860e+000,
12745312500, -2.365531e+000,
12746093750, -2.366844e+000,
12746875000, -2.367625e+000,
12747656250, -2.364456e+000,
12748437500, -2.367962e+000,
12749218750, -2.370371e+000,
12750000000, -2.366802e+000,
12750781250, -2.368326e+000,
12751562500, -2.368628e+000,
12752343750, -2.373801e+000,
12753125000, -2.369737e+000,
12753906250, -2.362784e+000,
12754687500, -2.365771e+000,
12755468750, -2.364923e+000,
12756250000, -2.367335e+000,
12757031250, -2.370484e+000,
12757812500, -2.376457e+000,
12758593750, -2.372709e+000,
12759375000, -2.376345e+000,
12760156250, -2.373316e+000,
12760937500, -2.382498e+000,
12761718750, -2.376279e+000,
12762500000, -2.372540e+000,
12763281250, -2.375598e+000,
12764062500, -2.381872e+000,
12764843750, -2.380625e+000,
12765625000, -2.381610e+000,
12766406250, -2.384881e+000,
12767187500, -2.379187e+000,
12767968750, -2.380795e+000,
12768750000, -2.388653e+000,
12769531250, -2.388099e+000,
12770312500, -2.379871e+000,
12771093750, -2.383628e+000,
12771875000, -2.390080e+000,
12772656250, -2.387688e+000,
12773437500, -2.387712e+000,
12774218750, -2.390887e+000,
12775000000, -2.386552e+000,
12775781250, -2.390784e+000,
12776562500, -2.389983e+000,
12777343750, -2.391230e+000,
12778125000, -2.388325e+000,
12778906250, -2.385328e+000,
12779687500, -2.384666e+000,
12780468750, -2.390027e+000,
12781250000, -2.393928e+000,
12782031250, -2.383787e+000,
12782812500, -2.386520e+000,
12783593750, -2.382654e+000,
12784375000, -2.384346e+000,
12785156250, -2.382593e+000,
12785937500, -2.385252e+000,
12786718750, -2.382388e+000,
12787500000, -2.383814e+000,
12788281250, -2.378876e+000,
12789062500, -2.375482e+000,
12789843750, -2.381282e+000,
12790625000, -2.381623e+000,
12791406250, -2.378858e+000,
12792187500, -2.387712e+000,
12792968750, -2.377488e+000,
12793750000, -2.381039e+000,
12794531250, -2.379436e+000,
12795312500, -2.378445e+000,
12796093750, -2.382263e+000,
12796875000, -2.377680e+000,
12797656250, -2.383317e+000,
12798437500, -2.383593e+000,
12799218750, -2.379867e+000,
12800000000, -2.384315e+000,
12800781250, -2.376339e+000,
12801562500, -2.379591e+000,
12802343750, -2.368935e+000,
12803125000, -2.372770e+000,
12803906250, -2.381330e+000,
12804687500, -2.383300e+000,
12805468750, -2.383372e+000,
12806250000, -2.386631e+000,
12807031250, -2.373846e+000,
12807812500, -2.387524e+000,
12808593750, -2.387228e+000,
12809375000, -2.387760e+000,
12810156250, -2.388014e+000,
12810937500, -2.384284e+000,
12811718750, -2.389471e+000,
12812500000, -2.385646e+000,
12813281250, -2.384742e+000,
12814062500, -2.386340e+000,
12814843750, -2.387145e+000,
12815625000, -2.389545e+000,
12816406250, -2.393132e+000,
12817187500, -2.384716e+000,
12817968750, -2.387851e+000,
12818750000, -2.400525e+000,
12819531250, -2.390798e+000,
12820312500, -2.388723e+000,
12821093750, -2.395711e+000,
12821875000, -2.383679e+000,
12822656250, -2.391122e+000,
12823437500, -2.390384e+000,
12824218750, -2.388882e+000,
12825000000, -2.385595e+000,
12825781250, -2.380913e+000,
12826562500, -2.382235e+000,
12827343750, -2.389832e+000,
12828125000, -2.380542e+000,
12828906250, -2.374080e+000,
12829687500, -2.382286e+000,
12830468750, -2.382515e+000,
12831250000, -2.374115e+000,
12832031250, -2.377215e+000,
12832812500, -2.375044e+000,
12833593750, -2.375297e+000,
12834375000, -2.382339e+000,
12835156250, -2.374495e+000,
12835937500, -2.369031e+000,
12836718750, -2.369401e+000,
12837500000, -2.367206e+000,
12838281250, -2.369981e+000,
12839062500, -2.365510e+000,
12839843750, -2.361620e+000,
12840625000, -2.365971e+000,
12841406250, -2.358550e+000,
12842187500, -2.365866e+000,
12842968750, -2.367960e+000,
12843750000, -2.370823e+000,
12844531250, -2.367137e+000,
12845312500, -2.371083e+000,
12846093750, -2.367872e+000,
12846875000, -2.378598e+000,
12847656250, -2.374052e+000,
12848437500, -2.371364e+000,
12849218750, -2.368947e+000,
12850000000, -2.379933e+000,
12850781250, -2.381416e+000,
12851562500, -2.387806e+000,
12852343750, -2.379831e+000,
12853125000, -2.391060e+000,
12853906250, -2.381071e+000,
12854687500, -2.379455e+000,
12855468750, -2.383401e+000,
12856250000, -2.389944e+000,
12857031250, -2.384739e+000,
12857812500, -2.389861e+000,
12858593750, -2.386695e+000,
12859375000, -2.390301e+000,
12860156250, -2.389555e+000,
12860937500, -2.390962e+000,
12861718750, -2.388823e+000,
12862500000, -2.388153e+000,
12863281250, -2.391418e+000,
12864062500, -2.389539e+000,
12864843750, -2.390460e+000,
12865625000, -2.392674e+000,
12866406250, -2.388545e+000,
12867187500, -2.388273e+000,
12867968750, -2.391507e+000,
12868750000, -2.388268e+000,
12869531250, -2.384693e+000,
12870312500, -2.386818e+000,
12871093750, -2.386079e+000,
12871875000, -2.382877e+000,
12872656250, -2.393773e+000,
12873437500, -2.385828e+000,
12874218750, -2.390833e+000,
12875000000, -2.388910e+000,
12875781250, -2.385391e+000,
12876562500, -2.389518e+000,
12877343750, -2.385132e+000,
12878125000, -2.382948e+000,
12878906250, -2.390403e+000,
12879687500, -2.391269e+000,
12880468750, -2.383628e+000,
12881250000, -2.387695e+000,
12882031250, -2.385235e+000,
12882812500, -2.386820e+000,
12883593750, -2.387591e+000,
12884375000, -2.376726e+000,
12885156250, -2.389602e+000,
12885937500, -2.389205e+000,
12886718750, -2.385339e+000,
12887500000, -2.389582e+000,
12888281250, -2.389883e+000,
12889062500, -2.390339e+000,
12889843750, -2.395288e+000,
12890625000, -2.388356e+000,
12891406250, -2.399083e+000,
12892187500, -2.399729e+000,
12892968750, -2.398776e+000,
12893750000, -2.396949e+000,
12894531250, -2.394771e+000,
12895312500, -2.399934e+000,
12896093750, -2.397136e+000,
12896875000, -2.387697e+000,
12897656250, -2.387295e+000,
12898437500, -2.391438e+000,
12899218750, -2.387590e+000,
12900000000, -2.387654e+000,
12900781250, -2.385780e+000,
12901562500, -2.386178e+000,
12902343750, -2.391640e+000,
12903125000, -2.380678e+000,
